appointment_id,date,scheduled_time,carrier_id,carrier_name,dock_door,destination_zone,shipment_size,pallet_count,expected_duration_mins,po_number,priority
APT-001639,2026-04-20,2026-04-20 11:30,CAR-028,Beacon Express,8,A,small,4,24,PO-445497,expedited
APT-001640,2026-04-21,2026-04-21 10:00,CAR-024,Xenith Shipping,5,B,large,51,87,PO-677273,standard
APT-001641,2026-04-21,2026-04-21 20:00,CAR-020,Titan Transport,8,D,small,8,20,PO-938367,hot
APT-001642,2026-04-21,2026-04-21 15:00,CAR-025,Yukon Haulers,1,A,small,10,26,PO-864941,expedited
APT-001643,2026-04-21,2026-04-21 16:30,CAR-005,Eastern Express,4,D,large,45,96,PO-592586,expedited
APT-001644,2026-04-21,2026-04-21 09:15,CAR-011,Keystone Transit,10,D,small,2,27,PO-503338,standard
APT-001645,2026-04-21,2026-04-21 12:15,CAR-019,Summit Logistics,9,B,small,7,30,PO-952136,standard
APT-001646,2026-04-21,2026-04-21 13:00,CAR-016,Pacific Haul,5,A,medium,15,42,PO-449643,standard
APT-001647,2026-04-21,2026-04-21 07:30,CAR-003,Coastal Transit Co,9,A,medium,22,53,PO-966727,standard
APT-001648,2026-04-21,2026-04-21 16:15,CAR-011,Keystone Transit,10,A,small,5,22,PO-597060,standard
APT-001649,2026-04-21,2026-04-21 16:00,CAR-007,Global Supply Inc,4,D,large,49,64,PO-785721,expedited
APT-001650,2026-04-21,2026-04-21 12:15,CAR-022,Vanguard Carriers,5,D,large,48,79,PO-561391,expedited
APT-001651,2026-04-21,2026-04-21 07:30,CAR-025,Yukon Haulers,6,D,large,36,77,PO-307274,standard
APT-001652,2026-04-21,2026-04-21 10:45,CAR-016,Pacific Haul,2,C,large,29,89,PO-910903,standard
APT-001653,2026-04-21,2026-04-21 11:15,CAR-030,Drift Logistics,10,D,large,51,74,PO-647241,standard
APT-001654,2026-04-21,2026-04-21 19:45,CAR-016,Pacific Haul,6,D,large,30,71,PO-665666,standard
APT-001655,2026-04-21,2026-04-21 10:00,CAR-017,Quantum Freight,10,B,large,41,71,PO-345011,hot
APT-001656,2026-04-21,2026-04-21 15:45,CAR-027,Atlas Logistics,2,C,small,10,36,PO-285533,expedited
APT-001657,2026-04-21,2026-04-21 08:15,CAR-030,Drift Logistics,3,A,small,6,21,PO-180340,standard
APT-001658,2026-04-21,2026-04-21 11:00,CAR-007,Global Supply Inc,7,A,small,1,40,PO-885898,expedited
APT-001659,2026-04-21,2026-04-21 12:30,CAR-002,Blue Ridge Logistics,10,D,large,35,68,PO-483833,expedited
APT-001660,2026-04-21,2026-04-21 13:30,CAR-013,Meridian Movers,4,A,large,43,81,PO-509873,expedited
APT-001661,2026-04-21,2026-04-21 08:30,CAR-008,Horizon Logistics,3,D,small,6,20,PO-625212,standard
APT-001662,2026-04-21,2026-04-21 13:30,CAR-006,Freightliner Prime,2,B,medium,13,50,PO-872310,standard
APT-001663,2026-04-21,2026-04-21 15:00,CAR-029,Crest Transport,10,A,small,5,26,PO-105893,standard
APT-001664,2026-04-21,2026-04-21 10:00,CAR-019,Summit Logistics,2,B,large,38,74,PO-330187,expedited
APT-001665,2026-04-22,2026-04-22 15:30,CAR-013,Meridian Movers,10,C,large,39,63,PO-623539,expedited
APT-001666,2026-04-22,2026-04-22 13:30,CAR-023,Western Freight,8,B,small,7,38,PO-265708,standard
APT-001667,2026-04-22,2026-04-22 12:45,CAR-019,Summit Logistics,3,A,small,3,39,PO-505934,expedited
APT-001668,2026-04-22,2026-04-22 13:15,CAR-023,Western Freight,10,C,large,43,75,PO-516243,hot
APT-001669,2026-04-22,2026-04-22 17:30,CAR-029,Crest Transport,6,C,medium,24,48,PO-892597,hot
APT-001670,2026-04-22,2026-04-22 12:00,CAR-008,Horizon Logistics,1,A,large,29,89,PO-729125,standard
APT-001671,2026-04-22,2026-04-22 19:15,CAR-007,Global Supply Inc,3,A,small,2,23,PO-507827,expedited
APT-001672,2026-04-22,2026-04-22 12:00,CAR-024,Xenith Shipping,2,B,large,29,55,PO-242819,standard
APT-001673,2026-04-22,2026-04-22 13:00,CAR-016,Pacific Haul,9,D,large,43,93,PO-396697,standard
APT-001674,2026-04-22,2026-04-22 12:45,CAR-001,Apex Freight,9,D,large,51,89,PO-909677,hot
APT-001675,2026-04-22,2026-04-22 12:30,CAR-006,Freightliner Prime,10,D,large,46,79,PO-848446,hot
APT-001676,2026-04-22,2026-04-22 08:45,CAR-030,Drift Logistics,10,D,medium,12,40,PO-168682,standard
APT-001677,2026-04-22,2026-04-22 08:45,CAR-027,Atlas Logistics,1,A,small,9,22,PO-922028,standard
APT-001678,2026-04-22,2026-04-22 10:30,CAR-009,Ironside Shipping,5,A,large,37,55,PO-145222,standard
APT-001679,2026-04-22,2026-04-22 16:15,CAR-015,Omega Transport,9,A,small,10,23,PO-942029,standard
APT-001680,2026-04-22,2026-04-22 15:00,CAR-011,Keystone Transit,6,D,large,35,91,PO-497093,expedited
APT-001681,2026-04-22,2026-04-22 18:15,CAR-027,Atlas Logistics,3,B,small,5,27,PO-412096,expedited
APT-001682,2026-04-22,2026-04-22 11:45,CAR-019,Summit Logistics,2,A,small,6,40,PO-130459,standard
APT-001683,2026-04-22,2026-04-22 10:45,CAR-027,Atlas Logistics,6,D,medium,20,51,PO-699036,standard
APT-001684,2026-04-22,2026-04-22 15:00,CAR-002,Blue Ridge Logistics,4,D,medium,26,40,PO-336538,hot
APT-001685,2026-04-22,2026-04-22 08:15,CAR-012,Lodestar Freight,6,D,small,3,26,PO-105060,standard
APT-001686,2026-04-22,2026-04-22 08:00,CAR-007,Global Supply Inc,5,C,small,4,32,PO-929034,standard
APT-001687,2026-04-22,2026-04-22 10:15,CAR-006,Freightliner Prime,2,D,large,42,81,PO-355440,expedited
APT-001688,2026-04-22,2026-04-22 07:45,CAR-006,Freightliner Prime,6,B,medium,13,53,PO-217442,expedited
APT-001689,2026-04-22,2026-04-22 17:30,CAR-026,Zenith Transit,3,B,large,43,95,PO-838010,hot
APT-001690,2026-04-22,2026-04-22 13:15,CAR-016,Pacific Haul,10,D,small,10,26,PO-972299,standard
APT-001691,2026-04-22,2026-04-22 17:15,CAR-007,Global Supply Inc,8,C,small,10,21,PO-224079,standard
APT-001692,2026-04-22,2026-04-22 10:45,CAR-011,Keystone Transit,2,B,medium,20,43,PO-695686,standard
APT-001693,2026-04-22,2026-04-22 19:00,CAR-030,Drift Logistics,5,D,small,10,30,PO-333995,standard
APT-001694,2026-04-23,2026-04-23 11:00,CAR-028,Beacon Express,1,D,medium,22,51,PO-141791,standard
APT-001695,2026-04-23,2026-04-23 20:15,CAR-023,Western Freight,8,B,medium,24,55,PO-512684,standard
APT-001696,2026-04-23,2026-04-23 20:45,CAR-025,Yukon Haulers,5,D,medium,20,39,PO-947716,hot
APT-001697,2026-04-23,2026-04-23 20:45,CAR-023,Western Freight,1,D,small,9,31,PO-980191,expedited
APT-001698,2026-04-23,2026-04-23 11:45,CAR-002,Blue Ridge Logistics,10,B,small,9,38,PO-357194,expedited
APT-001699,2026-04-23,2026-04-23 10:30,CAR-026,Zenith Transit,2,D,small,7,22,PO-359243,expedited
APT-001700,2026-04-23,2026-04-23 12:45,CAR-011,Keystone Transit,2,A,large,30,59,PO-460976,expedited
APT-001701,2026-04-23,2026-04-23 10:00,CAR-027,Atlas Logistics,5,A,large,46,77,PO-452826,standard
APT-001702,2026-04-23,2026-04-23 13:45,CAR-029,Crest Transport,5,C,medium,13,55,PO-539045,hot
APT-001703,2026-04-23,2026-04-23 11:15,CAR-004,Delta Haulers,1,C,medium,13,57,PO-239214,expedited
APT-001704,2026-04-23,2026-04-23 13:00,CAR-003,Coastal Transit Co,7,B,large,33,75,PO-755777,expedited
APT-001705,2026-04-23,2026-04-23 11:15,CAR-001,Apex Freight,3,D,small,8,40,PO-372515,standard
APT-001706,2026-04-23,2026-04-23 07:00,CAR-007,Global Supply Inc,6,D,large,48,95,PO-175215,standard
APT-001707,2026-04-23,2026-04-23 06:30,CAR-017,Quantum Freight,1,D,medium,23,50,PO-750746,standard
APT-001708,2026-04-23,2026-04-23 15:30,CAR-010,Juno Carriers,7,C,small,9,40,PO-143613,hot
APT-001709,2026-04-23,2026-04-23 10:45,CAR-021,UnionLine Co,1,B,small,5,38,PO-601457,standard
APT-001710,2026-04-23,2026-04-23 17:45,CAR-017,Quantum Freight,9,D,small,3,23,PO-479767,expedited
APT-001711,2026-04-23,2026-04-23 16:00,CAR-015,Omega Transport,4,A,large,40,59,PO-616769,standard
APT-001712,2026-04-23,2026-04-23 11:15,CAR-024,Xenith Shipping,8,C,medium,22,40,PO-778279,hot
APT-001713,2026-04-23,2026-04-23 14:30,CAR-015,Omega Transport,4,D,large,49,85,PO-704898,standard
APT-001714,2026-04-23,2026-04-23 21:30,CAR-019,Summit Logistics,6,C,small,6,21,PO-138592,standard
APT-001715,2026-04-23,2026-04-23 08:30,CAR-002,Blue Ridge Logistics,6,B,small,6,38,PO-895719,expedited
APT-001716,2026-04-23,2026-04-23 11:30,CAR-014,Northstar Logistics,2,B,large,47,97,PO-717203,expedited
APT-001717,2026-04-23,2026-04-23 17:15,CAR-005,Eastern Express,4,D,medium,13,42,PO-147684,standard
APT-001718,2026-04-23,2026-04-23 10:45,CAR-020,Titan Transport,9,B,medium,25,42,PO-622196,standard
APT-001719,2026-04-23,2026-04-23 12:15,CAR-020,Titan Transport,8,B,small,2,37,PO-387245,standard
APT-001720,2026-04-23,2026-04-23 11:00,CAR-015,Omega Transport,7,A,small,10,27,PO-985857,standard
APT-001721,2026-04-24,2026-04-24 07:30,CAR-016,Pacific Haul,8,A,medium,12,50,PO-218276,hot
APT-001722,2026-04-24,2026-04-24 13:15,CAR-026,Zenith Transit,10,D,large,37,60,PO-433733,standard
APT-001723,2026-04-24,2026-04-24 09:30,CAR-019,Summit Logistics,1,B,small,4,29,PO-776609,standard
APT-001724,2026-04-24,2026-04-24 07:30,CAR-024,Xenith Shipping,6,A,medium,24,54,PO-401508,standard
APT-001725,2026-04-24,2026-04-24 09:30,CAR-013,Meridian Movers,9,C,medium,13,62,PO-452869,expedited
APT-001726,2026-04-24,2026-04-24 12:45,CAR-015,Omega Transport,5,A,medium,21,65,PO-439331,standard
APT-001727,2026-04-24,2026-04-24 09:15,CAR-028,Beacon Express,6,C,large,37,100,PO-689125,standard
APT-001728,2026-04-24,2026-04-24 14:00,CAR-005,Eastern Express,2,D,small,9,33,PO-639171,hot
APT-001729,2026-04-24,2026-04-24 12:15,CAR-022,Vanguard Carriers,8,D,medium,15,53,PO-765894,standard
APT-001730,2026-04-24,2026-04-24 06:45,CAR-005,Eastern Express,4,D,small,7,32,PO-820278,standard
APT-001731,2026-04-24,2026-04-24 12:30,CAR-012,Lodestar Freight,4,B,small,10,31,PO-421608,expedited
APT-001732,2026-04-24,2026-04-24 12:30,CAR-020,Titan Transport,7,D,medium,21,61,PO-360675,standard
APT-001733,2026-04-24,2026-04-24 09:45,CAR-030,Drift Logistics,3,C,small,3,36,PO-100300,standard
APT-001734,2026-04-24,2026-04-24 11:45,CAR-018,Ridgeline Shipping,2,B,medium,26,50,PO-574645,hot
APT-001735,2026-04-24,2026-04-24 13:15,CAR-002,Blue Ridge Logistics,6,A,medium,22,36,PO-147114,standard
APT-001736,2026-04-24,2026-04-24 14:00,CAR-010,Juno Carriers,6,B,large,27,76,PO-585175,standard
APT-001737,2026-04-24,2026-04-24 17:15,CAR-013,Meridian Movers,3,D,medium,20,36,PO-341238,expedited
APT-001738,2026-04-24,2026-04-24 14:00,CAR-018,Ridgeline Shipping,3,A,small,4,26,PO-674866,standard
APT-001739,2026-04-24,2026-04-24 09:00,CAR-028,Beacon Express,3,B,small,8,22,PO-559494,standard
APT-001740,2026-04-24,2026-04-24 15:45,CAR-024,Xenith Shipping,6,D,large,27,71,PO-669796,hot
APT-001741,2026-04-24,2026-04-24 07:30,CAR-023,Western Freight,3,B,medium,19,55,PO-244224,expedited
APT-001742,2026-04-24,2026-04-24 11:45,CAR-020,Titan Transport,3,A,medium,23,64,PO-387876,expedited
APT-001743,2026-04-24,2026-04-24 07:00,CAR-001,Apex Freight,6,A,small,2,34,PO-878172,standard
APT-001744,2026-04-24,2026-04-24 20:30,CAR-014,Northstar Logistics,8,B,medium,19,53,PO-416118,standard
APT-001745,2026-04-24,2026-04-24 12:15,CAR-014,Northstar Logistics,2,D,large,32,72,PO-396241,standard
APT-001746,2026-04-24,2026-04-24 15:00,CAR-016,Pacific Haul,5,A,large,29,92,PO-625890,standard
APT-001747,2026-04-24,2026-04-24 12:00,CAR-009,Ironside Shipping,5,B,medium,16,40,PO-366417,expedited
APT-001748,2026-04-25,2026-04-25 21:30,CAR-004,Delta Haulers,2,B,small,7,37,PO-346505,standard
APT-001749,2026-04-25,2026-04-25 18:00,CAR-012,Lodestar Freight,1,A,large,38,79,PO-622977,hot
APT-001750,2026-04-25,2026-04-25 09:15,CAR-003,Coastal Transit Co,5,A,large,46,75,PO-607468,standard
APT-001751,2026-04-25,2026-04-25 08:15,CAR-001,Apex Freight,10,D,large,29,57,PO-938492,expedited
APT-001752,2026-04-25,2026-04-25 13:30,CAR-005,Eastern Express,6,B,medium,17,61,PO-964258,expedited
APT-001753,2026-04-25,2026-04-25 09:15,CAR-030,Drift Logistics,9,C,large,32,89,PO-308878,standard
APT-001754,2026-04-25,2026-04-25 11:30,CAR-030,Drift Logistics,4,A,small,1,36,PO-705814,hot
APT-001755,2026-04-25,2026-04-25 13:00,CAR-009,Ironside Shipping,8,B,medium,24,44,PO-129330,standard
APT-001756,2026-04-25,2026-04-25 11:00,CAR-029,Crest Transport,3,B,large,50,61,PO-676772,hot
APT-001757,2026-04-25,2026-04-25 12:30,CAR-020,Titan Transport,8,B,small,1,30,PO-834247,expedited
APT-001758,2026-04-25,2026-04-25 20:00,CAR-013,Meridian Movers,8,D,small,3,25,PO-128796,standard
APT-001759,2026-04-25,2026-04-25 17:00,CAR-008,Horizon Logistics,10,D,large,29,73,PO-618122,standard
APT-001760,2026-04-25,2026-04-25 10:45,CAR-028,Beacon Express,6,B,medium,22,52,PO-440561,standard
APT-001761,2026-04-25,2026-04-25 12:45,CAR-015,Omega Transport,9,B,large,42,71,PO-776794,standard
APT-001762,2026-04-25,2026-04-25 14:15,CAR-005,Eastern Express,10,D,large,41,70,PO-443767,standard
APT-001763,2026-04-25,2026-04-25 16:15,CAR-009,Ironside Shipping,1,C,large,31,95,PO-731540,standard
APT-001764,2026-04-26,2026-04-26 16:00,CAR-014,Northstar Logistics,5,A,small,4,39,PO-392737,standard
APT-001765,2026-04-26,2026-04-26 09:15,CAR-021,UnionLine Co,10,C,large,50,99,PO-130110,standard
APT-001766,2026-04-26,2026-04-26 10:30,CAR-026,Zenith Transit,3,C,large,39,99,PO-394532,expedited
APT-001767,2026-04-26,2026-04-26 10:15,CAR-023,Western Freight,1,A,large,31,62,PO-231743,standard
APT-001768,2026-04-26,2026-04-26 14:00,CAR-006,Freightliner Prime,3,B,medium,21,37,PO-247320,standard
APT-001769,2026-04-26,2026-04-26 10:30,CAR-006,Freightliner Prime,1,B,medium,11,63,PO-810483,expedited
APT-001770,2026-04-26,2026-04-26 10:45,CAR-028,Beacon Express,8,A,large,46,83,PO-135336,standard
APT-001771,2026-04-27,2026-04-27 18:00,CAR-021,UnionLine Co,7,A,medium,24,43,PO-100501,standard
APT-001772,2026-04-27,2026-04-27 07:15,CAR-013,Meridian Movers,4,B,large,36,74,PO-735140,standard
APT-001773,2026-04-27,2026-04-27 13:15,CAR-029,Crest Transport,1,D,medium,20,42,PO-321997,standard
APT-001774,2026-04-27,2026-04-27 08:15,CAR-002,Blue Ridge Logistics,10,D,medium,13,51,PO-875263,standard
APT-001775,2026-04-27,2026-04-27 11:30,CAR-029,Crest Transport,5,A,small,10,33,PO-683031,hot
APT-001776,2026-04-27,2026-04-27 09:15,CAR-023,Western Freight,5,B,medium,15,35,PO-650508,expedited
APT-001777,2026-04-27,2026-04-27 09:30,CAR-026,Zenith Transit,4,B,small,5,39,PO-938322,hot
APT-001778,2026-04-27,2026-04-27 19:45,CAR-014,Northstar Logistics,7,B,large,33,89,PO-851369,expedited
APT-001779,2026-04-27,2026-04-27 16:00,CAR-023,Western Freight,5,A,medium,12,36,PO-952747,standard
APT-001780,2026-04-27,2026-04-27 09:15,CAR-020,Titan Transport,6,D,medium,22,55,PO-133049,expedited
APT-001781,2026-04-27,2026-04-27 06:45,CAR-025,Yukon Haulers,5,D,medium,19,58,PO-503508,standard
APT-001782,2026-04-27,2026-04-27 17:45,CAR-030,Drift Logistics,3,B,small,1,32,PO-414232,hot
APT-001783,2026-04-27,2026-04-27 13:45,CAR-019,Summit Logistics,8,A,medium,19,55,PO-323730,standard
APT-001784,2026-04-27,2026-04-27 12:30,CAR-013,Meridian Movers,8,D,medium,22,65,PO-656446,expedited
APT-001785,2026-04-27,2026-04-27 10:30,CAR-019,Summit Logistics,5,C,medium,25,63,PO-340379,standard
APT-001786,2026-04-27,2026-04-27 12:00,CAR-025,Yukon Haulers,7,A,small,1,25,PO-254515,standard
APT-001787,2026-04-27,2026-04-27 18:00,CAR-007,Global Supply Inc,10,B,small,4,39,PO-832281,standard
APT-001788,2026-04-27,2026-04-27 20:45,CAR-028,Beacon Express,9,B,small,10,40,PO-685367,standard
APT-001789,2026-04-27,2026-04-27 12:00,CAR-030,Drift Logistics,7,C,large,27,71,PO-246089,expedited
APT-001790,2026-04-27,2026-04-27 07:30,CAR-015,Omega Transport,5,D,medium,25,50,PO-920067,standard
APT-001791,2026-04-27,2026-04-27 09:15,CAR-022,Vanguard Carriers,10,A,small,3,23,PO-400690,standard
APT-001792,2026-04-27,2026-04-27 10:00,CAR-026,Zenith Transit,7,A,small,3,20,PO-646402,expedited
APT-001793,2026-04-27,2026-04-27 19:45,CAR-021,UnionLine Co,9,A,medium,21,61,PO-978746,standard
APT-001794,2026-04-27,2026-04-27 09:45,CAR-026,Zenith Transit,7,A,large,48,70,PO-873285,standard
APT-001795,2026-04-28,2026-04-28 08:45,CAR-022,Vanguard Carriers,1,A,large,38,69,PO-451496,expedited
APT-001796,2026-04-28,2026-04-28 20:30,CAR-010,Juno Carriers,5,B,small,8,23,PO-790076,hot
APT-001797,2026-04-28,2026-04-28 09:00,CAR-011,Keystone Transit,10,B,small,4,29,PO-701693,standard
APT-001798,2026-04-28,2026-04-28 15:30,CAR-014,Northstar Logistics,8,B,medium,19,40,PO-651968,standard
APT-001799,2026-04-28,2026-04-28 14:15,CAR-004,Delta Haulers,6,B,small,6,40,PO-514554,standard
APT-001800,2026-04-28,2026-04-28 08:30,CAR-030,Drift Logistics,8,D,small,3,31,PO-706610,standard
APT-001801,2026-04-28,2026-04-28 17:00,CAR-024,Xenith Shipping,3,A,medium,18,58,PO-925749,standard
APT-001802,2026-04-28,2026-04-28 14:45,CAR-022,Vanguard Carriers,6,C,medium,15,53,PO-482021,standard
APT-001803,2026-04-28,2026-04-28 06:45,CAR-011,Keystone Transit,5,B,medium,16,62,PO-501348,standard
APT-001804,2026-04-28,2026-04-28 13:45,CAR-024,Xenith Shipping,5,C,medium,14,39,PO-156646,standard
APT-001805,2026-04-28,2026-04-28 18:45,CAR-027,Atlas Logistics,9,B,medium,17,41,PO-828664,expedited
APT-001806,2026-04-28,2026-04-28 07:30,CAR-026,Zenith Transit,1,D,large,45,96,PO-131945,hot
APT-001807,2026-04-28,2026-04-28 09:00,CAR-025,Yukon Haulers,10,B,large,45,93,PO-647877,standard
APT-001808,2026-04-28,2026-04-28 16:30,CAR-003,Coastal Transit Co,9,B,small,5,22,PO-467117,standard
APT-001809,2026-04-28,2026-04-28 18:00,CAR-023,Western Freight,9,C,small,5,32,PO-578211,expedited
APT-001810,2026-04-28,2026-04-28 19:30,CAR-022,Vanguard Carriers,3,B,small,9,35,PO-832097,expedited
APT-001811,2026-04-28,2026-04-28 14:15,CAR-015,Omega Transport,8,D,large,48,57,PO-184473,standard
APT-001812,2026-04-28,2026-04-28 07:45,CAR-012,Lodestar Freight,6,B,small,10,24,PO-991506,standard
APT-001813,2026-04-28,2026-04-28 18:45,CAR-028,Beacon Express,2,B,large,50,96,PO-612779,hot
APT-001814,2026-04-28,2026-04-28 09:45,CAR-006,Freightliner Prime,8,B,medium,13,50,PO-479862,standard
APT-001815,2026-04-28,2026-04-28 17:00,CAR-002,Blue Ridge Logistics,1,A,small,5,21,PO-962866,expedited
APT-001816,2026-04-28,2026-04-28 09:15,CAR-023,Western Freight,9,C,small,5,40,PO-212516,expedited
APT-001817,2026-04-28,2026-04-28 15:15,CAR-030,Drift Logistics,9,D,small,1,37,PO-377961,expedited
APT-001818,2026-04-29,2026-04-29 11:45,CAR-030,Drift Logistics,5,A,small,5,40,PO-894622,standard
APT-001819,2026-04-29,2026-04-29 11:00,CAR-017,Quantum Freight,4,B,medium,19,45,PO-144911,expedited
APT-001820,2026-04-29,2026-04-29 17:45,CAR-015,Omega Transport,1,B,medium,19,38,PO-537884,standard
APT-001821,2026-04-29,2026-04-29 16:30,CAR-018,Ridgeline Shipping,9,A,small,6,39,PO-314380,hot
APT-001822,2026-04-29,2026-04-29 16:00,CAR-002,Blue Ridge Logistics,2,B,small,6,34,PO-119025,standard
APT-001823,2026-04-29,2026-04-29 13:30,CAR-029,Crest Transport,2,B,small,9,35,PO-322121,hot
APT-001824,2026-04-29,2026-04-29 10:45,CAR-014,Northstar Logistics,4,C,medium,14,62,PO-717257,hot
APT-001825,2026-04-29,2026-04-29 11:15,CAR-018,Ridgeline Shipping,5,A,large,39,96,PO-487744,expedited
APT-001826,2026-04-29,2026-04-29 06:45,CAR-012,Lodestar Freight,1,A,large,31,59,PO-998206,standard
APT-001827,2026-04-29,2026-04-29 17:30,CAR-027,Atlas Logistics,10,C,large,36,94,PO-860814,standard
APT-001828,2026-04-29,2026-04-29 13:15,CAR-012,Lodestar Freight,7,A,medium,14,47,PO-968100,expedited
APT-001829,2026-04-29,2026-04-29 12:45,CAR-023,Western Freight,8,B,small,9,38,PO-775983,standard
APT-001830,2026-04-29,2026-04-29 10:00,CAR-020,Titan Transport,10,D,medium,22,61,PO-312198,standard
APT-001831,2026-04-29,2026-04-29 13:15,CAR-017,Quantum Freight,2,B,medium,20,53,PO-842198,expedited
APT-001832,2026-04-29,2026-04-29 14:30,CAR-016,Pacific Haul,1,B,medium,21,46,PO-699607,standard
APT-001833,2026-04-29,2026-04-29 17:30,CAR-026,Zenith Transit,7,A,large,50,72,PO-172197,expedited
APT-001834,2026-04-29,2026-04-29 12:00,CAR-014,Northstar Logistics,8,A,medium,25,47,PO-939533,hot
APT-001835,2026-04-29,2026-04-29 20:30,CAR-013,Meridian Movers,9,A,medium,23,41,PO-142860,standard
APT-001836,2026-04-29,2026-04-29 13:30,CAR-018,Ridgeline Shipping,3,A,small,8,29,PO-393014,standard
APT-001837,2026-04-29,2026-04-29 11:45,CAR-013,Meridian Movers,4,A,medium,13,54,PO-171939,hot
APT-001838,2026-04-29,2026-04-29 11:45,CAR-028,Beacon Express,6,A,small,6,35,PO-883881,standard
APT-001839,2026-04-30,2026-04-30 15:00,CAR-028,Beacon Express,2,B,medium,19,62,PO-962248,hot
APT-001840,2026-04-30,2026-04-30 17:45,CAR-007,Global Supply Inc,5,D,medium,24,64,PO-221729,standard
APT-001841,2026-04-30,2026-04-30 12:15,CAR-023,Western Freight,4,D,small,9,28,PO-149444,hot
APT-001842,2026-04-30,2026-04-30 12:15,CAR-002,Blue Ridge Logistics,4,B,medium,12,55,PO-796674,standard
APT-001843,2026-04-30,2026-04-30 13:00,CAR-010,Juno Carriers,8,C,large,49,91,PO-743035,standard
APT-001844,2026-04-30,2026-04-30 15:00,CAR-026,Zenith Transit,3,D,medium,15,64,PO-118344,standard
APT-001845,2026-04-30,2026-04-30 13:15,CAR-021,UnionLine Co,1,D,medium,17,63,PO-151283,standard
APT-001846,2026-04-30,2026-04-30 08:30,CAR-028,Beacon Express,9,C,medium,13,63,PO-285069,expedited
APT-001847,2026-04-30,2026-04-30 15:45,CAR-019,Summit Logistics,7,B,large,43,57,PO-244507,standard
APT-001848,2026-04-30,2026-04-30 17:30,CAR-004,Delta Haulers,9,A,medium,25,57,PO-770763,hot
APT-001849,2026-04-30,2026-04-30 16:45,CAR-018,Ridgeline Shipping,4,D,small,3,24,PO-897497,expedited
APT-001850,2026-04-30,2026-04-30 15:30,CAR-023,Western Freight,7,A,small,10,26,PO-300685,expedited
APT-001851,2026-04-30,2026-04-30 13:00,CAR-021,UnionLine Co,3,A,small,3,32,PO-229984,expedited
APT-001852,2026-04-30,2026-04-30 15:30,CAR-002,Blue Ridge Logistics,3,D,small,9,22,PO-843321,standard
APT-001853,2026-04-30,2026-04-30 07:15,CAR-011,Keystone Transit,1,C,small,6,22,PO-242135,standard
APT-001854,2026-04-30,2026-04-30 14:15,CAR-017,Quantum Freight,5,B,small,8,36,PO-653303,standard
APT-001855,2026-04-30,2026-04-30 14:45,CAR-013,Meridian Movers,2,B,small,8,31,PO-332187,standard
APT-001856,2026-04-30,2026-04-30 10:30,CAR-026,Zenith Transit,5,D,large,37,88,PO-900907,standard
APT-001857,2026-04-30,2026-04-30 08:30,CAR-027,Atlas Logistics,1,C,large,34,87,PO-936726,hot
